Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Portugal,PRT,7/4/24 09:00,7/4/24 10:00,0
Portugal,PRT,7/4/24 10:00,7/4/24 11:00,0
Portugal,PRT,7/4/24 11:00,7/4/24 12:00,-0.01
Portugal,PRT,7/4/24 12:00,7/4/24 13:00,-0.01
Portugal,PRT,7/4/24 13:00,7/4/24 14:00,-0.01
Portugal,PRT,7/4/24 14:00,7/4/24 15:00,-0.01
Portugal,PRT,7/4/24 15:00,7/4/24 16:00,0
Portugal,PRT,7/4/24 16:00,7/4/24 17:00,0
Portugal,PRT,7/4/24 17:00,7/4/24 18:00,0.4
Portugal,PRT,7/4/24 18:00,7/4/24 19:00,25
Portugal,PRT,7/4/24 19:00,7/4/24 20:00,35
Portugal,PRT,7/4/24 20:00,7/4/24 21:00,25
Portugal,PRT,7/4/24 21:00,7/4/24 22:00,10.66
Portugal,PRT,7/4/24 22:00,7/4/24 23:00,1.33
Portugal,PRT,7/4/24 23:00,8/4/24 00:00,0
Portugal,PRT,8/4/24 00:00,8/4/24 01:00,0
Portugal,PRT,8/4/24 01:00,8/4/24 02:00,0
Portugal,PRT,8/4/24 02:00,8/4/24 03:00,0
Portugal,PRT,8/4/24 03:00,8/4/24 04:00,0
Portugal,PRT,8/4/24 04:00,8/4/24 05:00,0
Portugal,PRT,8/4/24 05:00,8/4/24 06:00,0.55
Portugal,PRT,8/4/24 06:00,8/4/24 07:00,3.17
Portugal,PRT,8/4/24 07:00,8/4/24 08:00,0
Portugal,PRT,8/4/24 08:00,8/4/24 09:00,0
Portugal,PRT,8/4/24 09:00,8/4/24 10:00,0
Portugal,PRT,8/4/24 10:00,8/4/24 11:00,0
Portugal,PRT,8/4/24 11:00,8/4/24 12:00,0
Portugal,PRT,8/4/24 12:00,8/4/24 13:00,0
Portugal,PRT,8/4/24 13:00,8/4/24 14:00,0
Portugal,PRT,8/4/24 14:00,8/4/24 15:00,-0.01
Portugal,PRT,8/4/24 15:00,8/4/24 16:00,0
Portugal,PRT,8/4/24 16:00,8/4/24 17:00,0
Portugal,PRT,8/4/24 17:00,8/4/24 18:00,0
Portugal,PRT,8/4/24 18:00,8/4/24 19:00,0.44
Portugal,PRT,8/4/24 19:00,8/4/24 20:00,3.25
Portugal,PRT,8/4/24 20:00,8/4/24 21:00,1
Portugal,PRT,8/4/24 21:00,8/4/24 22:00,0
Portugal,PRT,8/4/24 22:00,8/4/24 23:00,0
Portugal,PRT,8/4/24 23:00,9/4/24 00:00,0
Portugal,PRT,9/4/24 00:00,9/4/24 01:00,0
Portugal,PRT,9/4/24 01:00,9/4/24 02:00,0
Portugal,PRT,9/4/24 02:00,9/4/24 03:00,0
Portugal,PRT,9/4/24 03:00,9/4/24 04:00,0
Portugal,PRT,9/4/24 04:00,9/4/24 05:00,0
Portugal,PRT,9/4/24 05:00,9/4/24 06:00,0
Portugal,PRT,9/4/24 06:00,9/4/24 07:00,0
Portugal,PRT,9/4/24 07:00,9/4/24 08:00,0
Portugal,PRT,9/4/24 08:00,9/4/24 09:00,0
Portugal,PRT,9/4/24 09:00,9/4/24 10:00,-0.01
Portugal,PRT,9/4/24 10:00,9/4/24 11:00,-0.01
Portugal,PRT,9/4/24 11:00,9/4/24 12:00,-0.01
Portugal,PRT,9/4/24 12:00,9/4/24 13:00,-0.01
Portugal,PRT,9/4/24 13:00,9/4/24 14:00,-0.01
Portugal,PRT,9/4/24 14:00,9/4/24 15:00,-0.02
Portugal,PRT,9/4/24 15:00,9/4/24 16:00,-0.02
Portugal,PRT,9/4/24 16:00,9/4/24 17:00,0
Portugal,PRT,9/4/24 17:00,9/4/24 18:00,0.01
Portugal,PRT,9/4/24 18:00,9/4/24 19:00,5
Portugal,PRT,9/4/24 19:00,9/4/24 20:00,14.72
Portugal,PRT,9/4/24 20:00,9/4/24 21:00,6.35
Portugal,PRT,9/4/24 21:00,9/4/24 22:00,5
Portugal,PRT,9/4/24 22:00,9/4/24 23:00,4.21
Portugal,PRT,9/4/24 23:00,10/4/24 00:00,3.25
Portugal,PRT,10/4/24 00:00,10/4/24 01:00,1
Portugal,PRT,10/4/24 01:00,10/4/24 02:00,0.44
Portugal,PRT,10/4/24 02:00,10/4/24 03:00,0.35
Portugal,PRT,10/4/24 03:00,10/4/24 04:00,1
Portugal,PRT,10/4/24 04:00,10/4/24 05:00,2.17
Portugal,PRT,10/4/24 05:00,10/4/24 06:00,35
Portugal,PRT,10/4/24 06:00,10/4/24 07:00,7.68
Portugal,PRT,10/4/24 07:00,10/4/24 08:00,0
Portugal,PRT,10/4/24 08:00,10/4/24 09:00,-0.01
Portugal,PRT,10/4/24 09:00,10/4/24 10:00,-0.03
Portugal,PRT,10/4/24 10:00,10/4/24 11:00,-0.03
Portugal,PRT,10/4/24 11:00,10/4/24 12:00,-0.03
Portugal,PRT,10/4/24 12:00,10/4/24 13:00,-0.03
Portugal,PRT,10/4/24 13:00,10/4/24 14:00,-0.03
Portugal,PRT,10/4/24 14:00,10/4/24 15:00,-0.03
Portugal,PRT,10/4/24 15:00,10/4/24 16:00,-0.03
Portugal,PRT,10/4/24 16:00,10/4/24 17:00,-0.01
Portugal,PRT,10/4/24 17:00,10/4/24 18:00,0
Portugal,PRT,10/4/24 18:00,10/4/24 19:00,6
Portugal,PRT,10/4/24 19:00,10/4/24 20:00,34.45
Portugal,PRT,10/4/24 20:00,10/4/24 21:00,5
Portugal,PRT,10/4/24 21:00,10/4/24 22:00,3.25
Portugal,PRT,10/4/24 22:00,10/4/24 23:00,3.25
Portugal,PRT,10/4/24 23:00,11/4/24 00:00,1
Portugal,PRT,11/4/24 00:00,11/4/24 01:00,0.04
Portugal,PRT,11/4/24 01:00,11/4/24 02:00,0
Portugal,PRT,11/4/24 02:00,11/4/24 03:00,0
Portugal,PRT,11/4/24 03:00,11/4/24 04:00,1.47
Portugal,PRT,11/4/24 04:00,11/4/24 05:00,3.6
Portugal,PRT,11/4/24 05:00,11/4/24 06:00,22.32
Portugal,PRT,11/4/24 06:00,11/4/24 07:00,17.04
Portugal,PRT,11/4/24 07:00,11/4/24 08:00,0.01
Portugal,PRT,11/4/24 08:00,11/4/24 09:00,0
Portugal,PRT,11/4/24 09:00,11/4/24 10:00,-0.01
Portugal,PRT,11/4/24 10:00,11/4/24 11:00,-0.01
Portugal,PRT,11/4/24 11:00,11/4/24 12:00,-0.01
Portugal,PRT,11/4/24 12:00,11/4/24 13:00,-0.02
Portugal,PRT,11/4/24 13:00,11/4/24 14:00,-0.01
Portugal,PRT,11/4/24 14:00,11/4/24 15:00,-0.01
Portugal,PRT,11/4/24 15:00,11/4/24 16:00,-0.01
Portugal,PRT,11/4/24 16:00,11/4/24 17:00,0
Portugal,PRT,11/4/24 17:00,11/4/24 18:00,4.9
Portugal,PRT,11/4/24 18:00,11/4/24 19:00,60
Portugal,PRT,11/4/24 19:00,11/4/24 20:00,70.95
Portugal,PRT,11/4/24 20:00,11/4/24 21:00,70.01
Portugal,PRT,11/4/24 21:00,11/4/24 22:00,34.08
Portugal,PRT,11/4/24 22:00,11/4/24 23:00,23.77
Portugal,PRT,11/4/24 23:00,12/4/24 00:00,15.37
Portugal,PRT,12/4/24 00:00,12/4/24 01:00,12.5
Portugal,PRT,12/4/24 01:00,12/4/24 02:00,11.94
Portugal,PRT,12/4/24 02:00,12/4/24 03:00,12.49
Portugal,PRT,12/4/24 03:00,12/4/24 04:00,16.03
Portugal,PRT,12/4/24 04:00,12/4/24 05:00,6.89
Portugal,PRT,12/4/24 05:00,12/4/24 06:00,18.07
Portugal,PRT,12/4/24 06:00,12/4/24 07:00,42.77
Portugal,PRT,12/4/24 07:00,12/4/24 08:00,5.85
Portugal,PRT,12/4/24 08:00,12/4/24 09:00,0
Portugal,PRT,12/4/24 09:00,12/4/24 10:00,0
Portugal,PRT,12/4/24 10:00,12/4/24 11:00,0
Portugal,PRT,12/4/24 11:00,12/4/24 12:00,-0.06
Portugal,PRT,12/4/24 12:00,12/4/24 13:00,-0.06
Portugal,PRT,12/4/24 13:00,12/4/24 14:00,-0.1
Portugal,PRT,12/4/24 14:00,12/4/24 15:00,-0.03
Portugal,PRT,12/4/24 15:00,12/4/24 16:00,0
Portugal,PRT,12/4/24 16:00,12/4/24 17:00,0
Portugal,PRT,12/4/24 17:00,12/4/24 18:00,15.77
Portugal,PRT,12/4/24 18:00,12/4/24 19:00,39.35
Portugal,PRT,12/4/24 19:00,12/4/24 20:00,74.23
Portugal,PRT,12/4/24 20:00,12/4/24 21:00,38.05
Portugal,PRT,12/4/24 21:00,12/4/24 22:00,26.67
Portugal,PRT,12/4/24 22:00,12/4/24 23:00,24.15
Portugal,PRT,12/4/24 23:00,13/4/24 00:00,17.73
Portugal,PRT,13/4/24 00:00,13/4/24 01:00,17.15
Portugal,PRT,13/4/24 01:00,13/4/24 02:00,11.13
Portugal,PRT,13/4/24 02:00,13/4/24 03:00,7.74
Portugal,PRT,13/4/24 03:00,13/4/24 04:00,6.79
Portugal,PRT,13/4/24 04:00,13/4/24 05:00,10.39
Portugal,PRT,13/4/24 05:00,13/4/24 06:00,11.76
Portugal,PRT,13/4/24 06:00,13/4/24 07:00,13.26
Portugal,PRT,13/4/24 07:00,13/4/24 08:00,0.01
Portugal,PRT,13/4/24 08:00,13/4/24 09:00,-0.02
Portugal,PRT,13/4/24 09:00,13/4/24 10:00,-0.06
Portugal,PRT,13/4/24 10:00,13/4/24 11:00,-0.06
Portugal,PRT,13/4/24 11:00,13/4/24 12:00,-0.06
Portugal,PRT,13/4/24 12:00,13/4/24 13:00,-0.06
Portugal,PRT,13/4/24 13:00,13/4/24 14:00,-0.06
Portugal,PRT,13/4/24 14:00,13/4/24 15:00,-0.06
Portugal,PRT,13/4/24 15:00,13/4/24 16:00,-0.06
Portugal,PRT,13/4/24 16:00,13/4/24 17:00,0
Portugal,PRT,13/4/24 17:00,13/4/24 18:00,3.25
Portugal,PRT,13/4/24 18:00,13/4/24 19:00,24.96
Portugal,PRT,13/4/24 19:00,13/4/24 20:00,35
Portugal,PRT,13/4/24 20:00,13/4/24 21:00,24.26
Portugal,PRT,13/4/24 21:00,13/4/24 22:00,13.83
Portugal,PRT,13/4/24 22:00,13/4/24 23:00,5.79
Portugal,PRT,13/4/24 23:00,14/4/24 00:00,2.74
Portugal,PRT,14/4/24 00:00,14/4/24 01:00,1.69
Portugal,PRT,14/4/24 01:00,14/4/24 02:00,1.51
Portugal,PRT,14/4/24 02:00,14/4/24 03:00,3.25
Portugal,PRT,14/4/24 03:00,14/4/24 04:00,6.35
Portugal,PRT,14/4/24 04:00,14/4/24 05:00,12.86
Portugal,PRT,14/4/24 05:00,14/4/24 06:00,13
Portugal,PRT,14/4/24 06:00,14/4/24 07:00,5.6
Portugal,PRT,14/4/24 07:00,14/4/24 08:00,0
Portugal,PRT,14/4/24 08:00,14/4/24 09:00,-0.53
Portugal,PRT,14/4/24 09:00,14/4/24 10:00,-0.55
Portugal,PRT,14/4/24 10:00,14/4/24 11:00,-0.5
Portugal,PRT,14/4/24 11:00,14/4/24 12:00,-0.44
Portugal,PRT,14/4/24 12:00,14/4/24 13:00,-0.55
Portugal,PRT,14/4/24 13:00,14/4/24 14:00,-0.57
Portugal,PRT,14/4/24 14:00,14/4/24 15:00,-0.6
Portugal,PRT,14/4/24 15:00,14/4/24 16:00,-0.25
Portugal,PRT,14/4/24 16:00,14/4/24 17:00,-0.02
Portugal,PRT,14/4/24 17:00,14/4/24 18:00,2.5
Portugal,PRT,14/4/24 18:00,14/4/24 19:00,18.41
Portugal,PRT,14/4/24 19:00,14/4/24 20:00,30.77
Portugal,PRT,14/4/24 20:00,14/4/24 21:00,19.72
Portugal,PRT,14/4/24 21:00,14/4/24 22:00,17
Portugal,PRT,14/4/24 22:00,14/4/24 23:00,7.3
Portugal,PRT,14/4/24 23:00,15/4/24 00:00,3.25
Portugal,PRT,15/4/24 00:00,15/4/24 01:00,1.77
Portugal,PRT,15/4/24 01:00,15/4/24 02:00,0.44
Portugal,PRT,15/4/24 02:00,15/4/24 03:00,0.03
Portugal,PRT,15/4/24 03:00,15/4/24 04:00,0.07
Portugal,PRT,15/4/24 04:00,15/4/24 05:00,1
Portugal,PRT,15/4/24 05:00,15/4/24 06:00,7.07
Portugal,PRT,15/4/24 06:00,15/4/24 07:00,18.7
Portugal,PRT,15/4/24 07:00,15/4/24 08:00,1.5
Portugal,PRT,15/4/24 08:00,15/4/24 09:00,0
Portugal,PRT,15/4/24 09:00,15/4/24 10:00,0
Portugal,PRT,15/4/24 10:00,15/4/24 11:00,-0.01
Portugal,PRT,15/4/24 11:00,15/4/24 12:00,-0.04
Portugal,PRT,15/4/24 12:00,15/4/24 13:00,-0.1
Portugal,PRT,15/4/24 13:00,15/4/24 14:00,-0.32
Portugal,PRT,15/4/24 14:00,15/4/24 15:00,-0.63
Portugal,PRT,15/4/24 15:00,15/4/24 16:00,-0.09
Portugal,PRT,15/4/24 16:00,15/4/24 17:00,0
Portugal,PRT,15/4/24 17:00,15/4/24 18:00,0.44
Portugal,PRT,15/4/24 18:00,15/4/24 19:00,10
Portugal,PRT,15/4/24 19:00,15/4/24 20:00,19.72
Portugal,PRT,15/4/24 20:00,15/4/24 21:00,6
Portugal,PRT,15/4/24 21:00,15/4/24 22:00,4.2
Portugal,PRT,15/4/24 22:00,15/4/24 23:00,0.44
Portugal,PRT,15/4/24 23:00,16/4/24 00:00,0
Portugal,PRT,16/4/24 00:00,16/4/24 01:00,0
Portugal,PRT,16/4/24 01:00,16/4/24 02:00,0
Portugal,PRT,16/4/24 02:00,16/4/24 03:00,0
Portugal,PRT,16/4/24 03:00,16/4/24 04:00,0
Portugal,PRT,16/4/24 04:00,16/4/24 05:00,0.08
Portugal,PRT,16/4/24 05:00,16/4/24 06:00,6
Portugal,PRT,16/4/24 06:00,16/4/24 07:00,4.47
Portugal,PRT,16/4/24 07:00,16/4/24 08:00,0
Portugal,PRT,16/4/24 08:00,16/4/24 09:00,-0.01
Portugal,PRT,16/4/24 09:00,16/4/24 10:00,-0.01
Portugal,PRT,16/4/24 10:00,16/4/24 11:00,-0.03
Portugal,PRT,16/4/24 11:00,16/4/24 12:00,-0.1
Portugal,PRT,16/4/24 12:00,16/4/24 13:00,-0.1
Portugal,PRT,16/4/24 13:00,16/4/24 14:00,-0.1
Portugal,PRT,16/4/24 14:00,16/4/24 15:00,-0.13
Portugal,PRT,16/4/24 15:00,16/4/24 16:00,-0.1
Portugal,PRT,16/4/24 16:00,16/4/24 17:00,-0.01
Portugal,PRT,16/4/24 17:00,16/4/24 18:00,0
Portugal,PRT,16/4/24 18:00,16/4/24 19:00,4.15
Portugal,PRT,16/4/24 19:00,16/4/24 20:00,10.01
Portugal,PRT,16/4/24 20:00,16/4/24 21:00,5
Portugal,PRT,16/4/24 21:00,16/4/24 22:00,3.25
Portugal,PRT,16/4/24 22:00,16/4/24 23:00,3.25
Portugal,PRT,16/4/24 23:00,17/4/24 00:00,3.25
Portugal,PRT,17/4/24 00:00,17/4/24 01:00,1.77
Portugal,PRT,17/4/24 01:00,17/4/24 02:00,1.24
Portugal,PRT,17/4/24 02:00,17/4/24 03:00,1
Portugal,PRT,17/4/24 03:00,17/4/24 04:00,1.5
Portugal,PRT,17/4/24 04:00,17/4/24 05:00,3.25
Portugal,PRT,17/4/24 05:00,17/4/24 06:00,5.65
Portugal,PRT,17/4/24 06:00,17/4/24 07:00,5
Portugal,PRT,17/4/24 07:00,17/4/24 08:00,0.44
Portugal,PRT,17/4/24 08:00,17/4/24 09:00,0
Portugal,PRT,17/4/24 09:00,17/4/24 10:00,-0.01
Portugal,PRT,17/4/24 10:00,17/4/24 11:00,-0.02
Portugal,PRT,17/4/24 11:00,17/4/24 12:00,-0.03
Portugal,PRT,17/4/24 12:00,17/4/24 13:00,-0.05
Portugal,PRT,17/4/24 13:00,17/4/24 14:00,-0.05
Portugal,PRT,17/4/24 14:00,17/4/24 15:00,-0.03
Portugal,PRT,17/4/24 15:00,17/4/24 16:00,-0.01
Portugal,PRT,17/4/24 16:00,17/4/24 17:00,0
Portugal,PRT,17/4/24 17:00,17/4/24 18:00,0.44
Portugal,PRT,17/4/24 18:00,17/4/24 19:00,6
Portugal,PRT,17/4/24 19:00,17/4/24 20:00,22.34
Portugal,PRT,17/4/24 20:00,17/4/24 21:00,6
Portugal,PRT,17/4/24 21:00,17/4/24 22:00,3.25
Portugal,PRT,17/4/24 22:00,17/4/24 23:00,3.25
Portugal,PRT,17/4/24 23:00,18/4/24 00:00,2.9
Portugal,PRT,18/4/24 00:00,18/4/24 01:00,2.2
Portugal,PRT,18/4/24 01:00,18/4/24 02:00,2
Portugal,PRT,18/4/24 02:00,18/4/24 03:00,1.77
Portugal,PRT,18/4/24 03:00,18/4/24 04:00,2
Portugal,PRT,18/4/24 04:00,18/4/24 05:00,3.25
Portugal,PRT,18/4/24 05:00,18/4/24 06:00,5.15
Portugal,PRT,18/4/24 06:00,18/4/24 07:00,6
Portugal,PRT,18/4/24 07:00,18/4/24 08:00,1.77
Portugal,PRT,18/4/24 08:00,18/4/24 09:00,0
Portugal,PRT,18/4/24 09:00,18/4/24 10:00,0
Portugal,PRT,18/4/24 10:00,18/4/24 11:00,0
Portugal,PRT,18/4/24 11:00,18/4/24 12:00,0
Portugal,PRT,18/4/24 12:00,18/4/24 13:00,0
Portugal,PRT,18/4/24 13:00,18/4/24 14:00,-0.01
Portugal,PRT,18/4/24 14:00,18/4/24 15:00,0
Portugal,PRT,18/4/24 15:00,18/4/24 16:00,0
Portugal,PRT,18/4/24 16:00,18/4/24 17:00,0
Portugal,PRT,18/4/24 17:00,18/4/24 18:00,2
Portugal,PRT,18/4/24 18:00,18/4/24 19:00,12.17
Portugal,PRT,18/4/24 19:00,18/4/24 20:00,30.77
Portugal,PRT,18/4/24 20:00,18/4/24 21:00,14.21
Portugal,PRT,18/4/24 21:00,18/4/24 22:00,3.6
Portugal,PRT,18/4/24 22:00,18/4/24 23:00,13.07
Portugal,PRT,18/4/24 23:00,19/4/24 00:00,12.17
Portugal,PRT,19/4/24 00:00,19/4/24 01:00,12.59
Portugal,PRT,19/4/24 01:00,19/4/24 02:00,12.81
Portugal,PRT,19/4/24 02:00,19/4/24 03:00,9.02
Portugal,PRT,19/4/24 03:00,19/4/24 04:00,11.55
Portugal,PRT,19/4/24 04:00,19/4/24 05:00,21
Portugal,PRT,19/4/24 05:00,19/4/24 06:00,35
Portugal,PRT,19/4/24 06:00,19/4/24 07:00,32.62
Portugal,PRT,19/4/24 07:00,19/4/24 08:00,8.6
Portugal,PRT,19/4/24 08:00,19/4/24 09:00,3.35
Portugal,PRT,19/4/24 09:00,19/4/24 10:00,3.25
Portugal,PRT,19/4/24 10:00,19/4/24 11:00,0.6
Portugal,PRT,19/4/24 11:00,19/4/24 12:00,0.04
Portugal,PRT,19/4/24 12:00,19/4/24 13:00,0.02
Portugal,PRT,19/4/24 13:00,19/4/24 14:00,0
Portugal,PRT,19/4/24 14:00,19/4/24 15:00,0
Portugal,PRT,19/4/24 15:00,19/4/24 16:00,2.5
Portugal,PRT,19/4/24 16:00,19/4/24 17:00,7.62
Portugal,PRT,19/4/24 17:00,19/4/24 18:00,21.96
Portugal,PRT,19/4/24 18:00,19/4/24 19:00,34.96
Portugal,PRT,19/4/24 19:00,19/4/24 20:00,37.52
Portugal,PRT,19/4/24 20:00,19/4/24 21:00,35
Portugal,PRT,19/4/24 21:00,19/4/24 22:00,35
Portugal,PRT,19/4/24 22:00,19/4/24 23:00,24.69
Portugal,PRT,19/4/24 23:00,20/4/24 00:00,10
Portugal,PRT,20/4/24 00:00,20/4/24 01:00,11.39
Portugal,PRT,20/4/24 01:00,20/4/24 02:00,10
Portugal,PRT,20/4/24 02:00,20/4/24 03:00,9.57
Portugal,PRT,20/4/24 03:00,20/4/24 04:00,7
Portugal,PRT,20/4/24 04:00,20/4/24 05:00,7.54
Portugal,PRT,20/4/24 05:00,20/4/24 06:00,8.43
Portugal,PRT,20/4/24 06:00,20/4/24 07:00,7.42
Portugal,PRT,20/4/24 07:00,20/4/24 08:00,2.1
Portugal,PRT,20/4/24 08:00,20/4/24 09:00,0.44
Portugal,PRT,20/4/24 09:00,20/4/24 10:00,0.05
Portugal,PRT,20/4/24 10:00,20/4/24 11:00,0
Portugal,PRT,20/4/24 11:00,20/4/24 12:00,0
Portugal,PRT,20/4/24 12:00,20/4/24 13:00,0
Portugal,PRT,20/4/24 13:00,20/4/24 14:00,-0.04
Portugal,PRT,20/4/24 14:00,20/4/24 15:00,-0.01
Portugal,PRT,20/4/24 15:00,20/4/24 16:00,0
Portugal,PRT,20/4/24 16:00,20/4/24 17:00,0.04
Portugal,PRT,20/4/24 17:00,20/4/24 18:00,3.25
Portugal,PRT,20/4/24 18:00,20/4/24 19:00,7.88
Portugal,PRT,20/4/24 19:00,20/4/24 20:00,10
Portugal,PRT,20/4/24 20:00,20/4/24 21:00,8.58
Portugal,PRT,20/4/24 21:00,20/4/24 22:00,7.54
Portugal,PRT,20/4/24 22:00,20/4/24 23:00,3.25
Portugal,PRT,20/4/24 23:00,21/4/24 00:00,3.25
Portugal,PRT,21/4/24 00:00,21/4/24 01:00,3.22
Portugal,PRT,21/4/24 01:00,21/4/24 02:00,3.25
Portugal,PRT,21/4/24 02:00,21/4/24 03:00,3.25
Portugal,PRT,21/4/24 03:00,21/4/24 04:00,3.25
Portugal,PRT,21/4/24 04:00,21/4/24 05:00,3.6
Portugal,PRT,21/4/24 05:00,21/4/24 06:00,7.46
Portugal,PRT,21/4/24 06:00,21/4/24 07:00,3.25
Portugal,PRT,21/4/24 07:00,21/4/24 08:00,0.44
Portugal,PRT,21/4/24 08:00,21/4/24 09:00,0
Portugal,PRT,21/4/24 09:00,21/4/24 10:00,-0.01
Portugal,PRT,21/4/24 10:00,21/4/24 11:00,-0.07
Portugal,PRT,21/4/24 11:00,21/4/24 12:00,-0.01
Portugal,PRT,21/4/24 12:00,21/4/24 13:00,-0.01
Portugal,PRT,21/4/24 13:00,21/4/24 14:00,-0.1
Portugal,PRT,21/4/24 14:00,21/4/24 15:00,-0.1
Portugal,PRT,21/4/24 15:00,21/4/24 16:00,-0.1
Portugal,PRT,21/4/24 16:00,21/4/24 17:00,-0.01
Portugal,PRT,21/4/24 17:00,21/4/24 18:00,0.44
Portugal,PRT,21/4/24 18:00,21/4/24 19:00,3.35
Portugal,PRT,21/4/24 19:00,21/4/24 20:00,8.93
Portugal,PRT,21/4/24 20:00,21/4/24 21:00,7.46
Portugal,PRT,21/4/24 21:00,21/4/24 22:00,3.6
Portugal,PRT,21/4/24 22:00,21/4/24 23:00,3
Portugal,PRT,21/4/24 23:00,22/4/24 00:00,2
Portugal,PRT,22/4/24 00:00,22/4/24 01:00,1.1
Portugal,PRT,22/4/24 01:00,22/4/24 02:00,1.01
Portugal,PRT,22/4/24 02:00,22/4/24 03:00,0.49
Portugal,PRT,22/4/24 03:00,22/4/24 04:00,1
Portugal,PRT,22/4/24 04:00,22/4/24 05:00,1.1
Portugal,PRT,22/4/24 05:00,22/4/24 06:00,3.25
Portugal,PRT,22/4/24 06:00,22/4/24 07:00,1.1
Portugal,PRT,22/4/24 07:00,22/4/24 08:00,0
Portugal,PRT,22/4/24 08:00,22/4/24 09:00,0
Portugal,PRT,22/4/24 09:00,22/4/24 10:00,-0.01
Portugal,PRT,22/4/24 10:00,22/4/24 11:00,-0.03
Portugal,PRT,22/4/24 11:00,22/4/24 12:00,-0.05
Portugal,PRT,22/4/24 12:00,22/4/24 13:00,-0.1
Portugal,PRT,22/4/24 13:00,22/4/24 14:00,-0.25
Portugal,PRT,22/4/24 14:00,22/4/24 15:00,-0.3
Portugal,PRT,22/4/24 15:00,22/4/24 16:00,-0.1
Portugal,PRT,22/4/24 16:00,22/4/24 17:00,0
Portugal,PRT,22/4/24 17:00,22/4/24 18:00,0.45
Portugal,PRT,22/4/24 18:00,22/4/24 19:00,6
Portugal,PRT,22/4/24 19:00,22/4/24 20:00,12.81
Portugal,PRT,22/4/24 20:00,22/4/24 21:00,7.62
Portugal,PRT,22/4/24 21:00,22/4/24 22:00,5.54
Portugal,PRT,22/4/24 22:00,22/4/24 23:00,6.15
Portugal,PRT,22/4/24 23:00,23/4/24 00:00,3.6
Portugal,PRT,23/4/24 00:00,23/4/24 01:00,3.25
Portugal,PRT,23/4/24 01:00,23/4/24 02:00,3.35
Portugal,PRT,23/4/24 02:00,23/4/24 03:00,3.6
Portugal,PRT,23/4/24 03:00,23/4/24 04:00,5
Portugal,PRT,23/4/24 04:00,23/4/24 05:00,6.58
Portugal,PRT,23/4/24 05:00,23/4/24 06:00,20
Portugal,PRT,23/4/24 06:00,23/4/24 07:00,6.9
Portugal,PRT,23/4/24 07:00,23/4/24 08:00,0.5
Portugal,PRT,23/4/24 08:00,23/4/24 09:00,0
Portugal,PRT,23/4/24 09:00,23/4/24 10:00,0
Portugal,PRT,23/4/24 10:00,23/4/24 11:00,0
Portugal,PRT,23/4/24 11:00,23/4/24 12:00,0
Portugal,PRT,23/4/24 12:00,23/4/24 13:00,0
Portugal,PRT,23/4/24 13:00,23/4/24 14:00,0
Portugal,PRT,23/4/24 14:00,23/4/24 15:00,0
Portugal,PRT,23/4/24 15:00,23/4/24 16:00,0
Portugal,PRT,23/4/24 16:00,23/4/24 17:00,0
Portugal,PRT,23/4/24 17:00,23/4/24 18:00,1
Portugal,PRT,23/4/24 18:00,23/4/24 19:00,12.17
Portugal,PRT,23/4/24 19:00,23/4/24 20:00,35
Portugal,PRT,23/4/24 20:00,23/4/24 21:00,24.89
Portugal,PRT,23/4/24 21:00,23/4/24 22:00,8.21
Portugal,PRT,23/4/24 22:00,23/4/24 23:00,23.21
Portugal,PRT,23/4/24 23:00,24/4/24 00:00,16.05
Portugal,PRT,24/4/24 00:00,24/4/24 01:00,12.08
Portugal,PRT,24/4/24 01:00,24/4/24 02:00,11.28
Portugal,PRT,24/4/24 02:00,24/4/24 03:00,10.7
Portugal,PRT,24/4/24 03:00,24/4/24 04:00,11.93
Portugal,PRT,24/4/24 04:00,24/4/24 05:00,17.33
Portugal,PRT,24/4/24 05:00,24/4/24 06:00,33.69
Portugal,PRT,24/4/24 06:00,24/4/24 07:00,24.89
Portugal,PRT,24/4/24 07:00,24/4/24 08:00,5
Portugal,PRT,24/4/24 08:00,24/4/24 09:00,1
Portugal,PRT,24/4/24 09:00,24/4/24 10:00,0.04
Portugal,PRT,24/4/24 10:00,24/4/24 11:00,0
Portugal,PRT,24/4/24 11:00,24/4/24 12:00,0
Portugal,PRT,24/4/24 12:00,24/4/24 13:00,0
Portugal,PRT,24/4/24 13:00,24/4/24 14:00,0
Portugal,PRT,24/4/24 14:00,24/4/24 15:00,0
Portugal,PRT,24/4/24 15:00,24/4/24 16:00,0.04
Portugal,PRT,24/4/24 16:00,24/4/24 17:00,3.25
Portugal,PRT,24/4/24 17:00,24/4/24 18:00,24.89
Portugal,PRT,24/4/24 18:00,24/4/24 19:00,35.02
Portugal,PRT,24/4/24 19:00,24/4/24 20:00,101.48
Portugal,PRT,24/4/24 20:00,24/4/24 21:00,78.85
Portugal,PRT,24/4/24 21:00,24/4/24 22:00,35.01
Portugal,PRT,24/4/24 22:00,24/4/24 23:00,38.07
Portugal,PRT,24/4/24 23:00,25/4/24 00:00,35.02
Portugal,PRT,25/4/24 00:00,25/4/24 01:00,35.01
Portugal,PRT,25/4/24 01:00,25/4/24 02:00,35.01
Portugal,PRT,25/4/24 02:00,25/4/24 03:00,35.01
Portugal,PRT,25/4/24 03:00,25/4/24 04:00,35.01
Portugal,PRT,25/4/24 04:00,25/4/24 05:00,38.69
